ts,rss_bytes,qps,queries_delta,blocked_delta,cache_entries,cache_bytes,cache_hits,cache_misses,cache_evictions,cache_expired,block_p99,cache_hit_p99,forward_p99
2026-08-01T00:30:52Z,51728384,0.7167,43,38,1021,1010608,5980,1054,0,0,0.0001,0.0001,0.0001
2026-08-01T00:31:52Z,52412416,0.5833,35,28,1021,1010608,5987,1054,0,0,0.00025,0.0001,0.0001
2026-08-01T00:32:52Z,52248576,0.7333,44,36,1021,1010608,5995,1054,0,0,0.00025,0.0001,0.0001
2026-08-01T00:33:52Z,50728960,0.6,36,32,1021,1010608,5999,1054,0,0,0.001,0.0001,0.0001
2026-08-01T00:34:52Z,50470912,0.95,57,44,1021,1010608,6012,1054,0,0,0.00025,0.0001,0.00025
2026-08-01T00:35:52Z,50446336,0.6,36,32,1021,1010608,6016,1054,0,0,0.00025,0.0001,0.0
2026-08-01T00:36:52Z,50823168,0.6333,38,30,1022,1011360,6023,1055,0,0,0.0001,0.0001,0.005
2026-08-01T00:37:52Z,50880512,0.6833,41,30,1024,1012832,6032,1057,0,0,0.00025,0.0001,0.01
2026-08-01T00:38:52Z,50810880,0.7833,47,30,1024,1012512,6049,1057,0,0,0.00025,0.0001,0.0001
2026-08-01T00:39:52Z,50851840,0.9833,59,38,1024,1012512,6070,1057,0,0,0.00025,0.0001,0.001
2026-08-01T00:40:52Z,50806784,0.5833,35,30,1024,1012512,6075,1057,0,0,0.0001,0.0001,0.0001
2026-08-01T00:41:52Z,51286016,0.6833,41,38,1024,1012512,6078,1057,0,0,0.0001,0.0001,0.0001
2026-08-01T00:42:52Z,51388416,0.55,33,28,1024,1012512,6083,1057,0,0,0.0001,0.0001,0.0
2026-08-01T00:43:52Z,51380224,0.7833,47,38,1024,1012512,6092,1057,0,0,0.00025,0.0001,0.0001
2026-08-01T00:44:52Z,51351552,0.6833,41,32,1024,1012512,6101,1057,0,0,0.00025,0.0001,0.0001
2026-08-01T00:45:52Z,50868224,0.6,36,32,1024,1012512,6105,1057,0,0,0.00025,0.0001,0.0001
2026-08-01T00:46:52Z,51286016,0.6167,37,34,1024,1012512,6108,1057,0,0,0.0001,0.0001,0.0
2026-08-01T00:47:52Z,51286016,0.85,51,32,1024,1012512,6127,1057,0,0,0.00025,0.0001,0.00025
2026-08-01T00:48:52Z,51302400,0.65,39,32,1024,1012512,6134,1057,0,0,0.0001,0.0001,0.0001
2026-08-01T00:49:52Z,51298304,0.85,51,40,1024,1012512,6145,1057,0,0,0.00025,0.0001,0.0001
2026-08-01T00:50:52Z,51347456,0.5,30,28,1024,1012512,6147,1057,0,0,0.00025,0.0001,0.0
2026-08-01T00:51:52Z,51621888,0.6167,37,32,1024,1012512,6152,1057,0,0,0.00025,0.0,0.0001
2026-08-01T00:52:52Z,51625984,0.5833,35,30,1024,1012512,6157,1057,0,0,0.00025,0.0001,0.0
2026-08-01T00:53:52Z,51675136,0.5333,32,30,1024,1012512,6159,1057,0,0,0.00025,0.0001,0.0001
2026-08-01T00:54:52Z,51580928,0.6,36,34,1024,1012512,6161,1057,0,0,0.0001,0.0001,0.0
2026-08-01T00:55:52Z,51671040,0.6,36,34,1024,1012512,6163,1057,0,0,0.0001,0.0001,0.0
2026-08-01T00:56:52Z,52195328,0.5333,32,26,1025,1013264,6168,1058,0,0,0.0001,0.0001,0.005
2026-08-01T00:57:52Z,50487296,0.6167,37,30,1025,1013264,6175,1058,0,0,0.0001,0.0001,0.0001
2026-08-01T00:58:52Z,50454528,0.65,39,34,1025,1013264,6180,1058,0,0,0.00025,0.0001,0.0001
2026-08-01T00:59:52Z,50573312,0.6833,41,34,1025,1013264,6187,1058,0,0,0.00025,0.0001,0.0001
2026-08-01T01:00:52Z,50475008,0.6833,41,32,1025,1013264,6196,1058,0,0,0.00025,0.0001,0.00025
2026-08-01T01:01:52Z,50659328,2.5333,152,42,1059,1042400,6270,1094,0,0,0.0001,0.00025,0.1
2026-08-01T01:02:52Z,50683904,3.35,201,70,1066,1048384,6393,1102,0,0,0.00025,0.0025,0.1
2026-08-01T01:03:52Z,50683904,1.3833,83,48,1070,1052352,6424,1106,0,0,0.0001,0.0001,0.025
2026-08-01T01:04:52Z,50683904,1.7833,107,42,1082,1063456,6474,1121,0,0,0.00025,0.00025,0.1
2026-08-01T01:05:52Z,50831360,0.8333,50,40,1084,1066560,6482,1123,0,0,0.00025,0.0001,0.005
2026-08-01T01:06:52Z,51392512,0.8167,49,44,1084,1066560,6487,1123,0,0,0.0001,0.0001,0.0001
2026-08-01T01:07:52Z,51048448,0.9,54,40,1084,1066560,6501,1123,0,0,0.0001,0.0001,0.0001
2026-08-01T01:08:52Z,50769920,0.9333,56,44,1084,1066560,6513,1123,0,0,0.00025,0.0001,0.00075
2026-08-01T01:09:52Z,50761728,1.2,72,42,1084,1066560,6543,1123,0,0,0.00025,0.0001,0.0001
2026-08-01T01:10:52Z,50786304,0.85,51,44,1086,1067776,6548,1125,0,0,0.00025,0.0001,0.005
2026-08-01T01:11:52Z,51240960,0.7333,44,38,1086,1067776,6554,1125,0,0,0.0001,0.0001,0.0001
2026-08-01T01:12:52Z,51236864,0.9167,55,48,1086,1067776,6561,1125,0,0,0.00025,0.00025,0.0
2026-08-01T01:13:52Z,50597888,0.8667,52,42,1086,1067776,6571,1125,0,0,0.0001,0.0001,0.0001
2026-08-01T01:14:52Z,50597888,0.9833,59,52,1086,1067776,6578,1125,0,0,0.0001,0.0001,0.0001
2026-08-01T01:15:52Z,50503680,0.7333,44,38,1086,1067776,6584,1125,0,0,0.00025,0.0001,0.0001
2026-08-01T01:16:52Z,50851840,0.8333,50,44,1086,1067776,6590,1125,0,0,0.00025,0.0001,0.0001
2026-08-01T01:17:52Z,50577408,0.75,45,38,1086,1067776,6597,1125,0,0,0.00025,0.0001,0.0001
2026-08-01T01:18:52Z,50577408,0.7833,47,40,1086,1067776,6604,1125,0,0,0.00025,0.0001,0.0001
2026-08-01T01:19:52Z,50593792,1.0833,65,56,1086,1067776,6613,1125,0,0,0.0001,0.0001,0.0001
2026-08-01T01:20:52Z,50593792,1.0333,62,46,1086,1067776,6629,1125,0,0,0.00025,0.0001,0.0001
2026-08-01T01:21:52Z,51200000,0.9,54,48,1086,1067776,6635,1125,0,0,0.0005,0.0001,0.0001
2026-08-01T01:22:52Z,50966528,0.8,48,46,1086,1067776,6637,1125,0,0,0.00025,0.0001,0.0
2026-08-01T01:23:52Z,50966528,1.45,87,48,1086,1067776,6676,1125,0,0,0.00025,0.0001,0.0001
2026-08-01T01:24:52Z,50991104,1.1167,67,43,1088,1068672,6698,1127,0,0,0.0001,0.0001,0.005
2026-08-01T01:25:52Z,50958336,0.95,57,48,1088,1068672,6707,1127,0,0,0.00025,0.00025,0.0001
2026-08-01T01:26:52Z,51294208,0.8333,50,42,1088,1068672,6715,1127,0,0,0.00075,0.0001,0.0001
2026-08-01T01:27:52Z,51064832,0.7667,46,42,1088,1068672,6719,1127,0,0,0.00025,0.0001,0.0
2026-08-01T01:28:52Z,51097600,0.8833,53,40,1088,1068672,6732,1127,0,0,0.00025,0.0001,0.0001
2026-08-01T01:29:52Z,51044352,0.8,48,40,1088,1068672,6740,1127,0,0,0.00025,0.00025,0.0001
2026-08-01T01:30:52Z,51044352,1.0167,61,48,1088,1068672,6753,1127,0,0,0.0001,0.0001,0.0001
2026-08-01T01:31:52Z,51146752,0.7333,44,42,1088,1068672,6755,1127,0,0,0.00025,0.0,0.0001
2026-08-01T01:32:52Z,51167232,0.8,48,44,1088,1068672,6759,1127,0,0,0.00025,0.0001,0.00025
2026-08-01T01:33:52Z,51179520,0.7833,47,40,1088,1068672,6766,1127,0,0,0.00025,0.0001,0.0001
2026-08-01T01:34:52Z,51179520,1.5167,91,58,1090,1069536,6797,1129,0,0,0.00025,0.0001,0.005
2026-08-01T01:35:52Z,51212288,1.2167,73,46,1090,1069536,6824,1129,0,0,0.0001,0.0001,0.0001
2026-08-01T01:36:52Z,51335168,1.0,60,48,1090,1069536,6836,1129,0,0,0.0001,0.0001,0.0001
2026-08-01T01:37:52Z,51253248,0.8667,52,46,1090,1069536,6842,1129,0,0,0.0001,0.0001,0.0001
2026-08-01T01:38:52Z,51253248,0.7333,44,32,1090,1069536,6854,1129,0,0,0.0001,0.0001,0.0001
2026-08-01T01:39:52Z,51036160,0.9,54,40,1090,1069536,6868,1129,0,0,0.00025,0.0001,0.0001
2026-08-01T01:40:52Z,51023872,1.2667,76,42,1090,1069536,6902,1129,0,0,0.0001,0.0001,0.00025
2026-08-01T01:41:52Z,51707904,0.8833,53,48,1090,1069536,6907,1129,0,0,0.0001,0.0001,0.0001
2026-08-01T01:42:52Z,51707904,0.7667,46,42,1090,1069536,6911,1129,0,0,0.0001,0.0001,0.0001
2026-08-01T01:43:52Z,51707904,0.8167,49,40,1090,1069536,6920,1129,0,0,0.0001,0.0001,0.0001
2026-08-01T01:44:52Z,51707904,0.8,48,42,1090,1069536,6926,1129,0,0,0.0001,0.0001,0.0001
2026-08-01T01:45:52Z,51683328,0.7833,47,40,1090,1069536,6933,1129,0,0,0.00025,0.0001,0.0001
2026-08-01T01:46:52Z,52330496,0.8,48,44,1090,1069536,6937,1129,0,0,0.0001,0.0001,0.0001
2026-08-01T01:47:52Z,52207616,0.9,54,48,1090,1069536,6943,1129,0,0,0.0001,0.0001,0.0001
2026-08-01T01:48:52Z,52207616,0.8333,50,40,1090,1069536,6953,1129,0,0,0.0001,0.0001,0.0001
2026-08-01T01:49:52Z,52207616,0.8,48,44,1090,1069536,6957,1129,0,0,0.00025,0.0001,0.0001
2026-08-01T01:50:52Z,52207616,0.85,51,48,1090,1069536,6960,1129,0,0,0.0001,0.0001,0.0
2026-08-01T01:51:52Z,52248576,0.6667,40,36,1090,1069536,6964,1129,0,0,0.0001,0.0001,0.0001
2026-08-01T01:52:52Z,52248576,0.9,54,46,1090,1069536,6972,1129,0,0,0.0001,0.0001,0.0001
2026-08-01T01:53:52Z,52248576,0.85,51,42,1090,1069536,6981,1129,0,0,0.0001,0.0001,0.0001
2026-08-01T01:54:52Z,52248576,0.7667,46,40,1090,1069536,6987,1129,0,0,0.0001,0.00025,0.0001
2026-08-01T01:55:52Z,52248576,0.7333,44,36,1090,1069536,6995,1129,0,0,0.0001,0.0001,0.0001
2026-08-01T01:56:52Z,52248576,0.7667,46,42,1090,1069536,6999,1129,0,0,0.00025,0.0001,0.0001
2026-08-01T01:57:52Z,52379648,0.6667,40,36,1090,1069536,7003,1129,0,0,0.0001,0.0001,0.0001
2026-08-01T01:58:52Z,52379648,0.9,54,46,1090,1069536,7011,1129,0,0,0.0001,0.0001,0.0001
2026-08-01T01:59:52Z,52383744,0.7,42,36,1090,1069536,7017,1129,0,0,0.0001,0.0001,0.0001
2026-08-01T02:00:52Z,52383744,0.85,51,46,1090,1069536,7022,1129,0,0,0.0001,0.0001,0.0001
2026-08-01T02:01:52Z,52617216,0.85,51,40,1090,1071456,7033,1129,0,0,0.00025,0.0001,0.0001
2026-08-01T02:02:52Z,52617216,0.9333,56,54,1090,1071456,7035,1129,0,0,0.00025,0.0001,0.0001
2026-08-01T02:03:52Z,52617216,0.8833,53,48,1090,1071456,7040,1129,0,0,0.0001,0.0001,0.0
2026-08-01T02:04:52Z,52617216,1.0,60,54,1090,1071456,7046,1129,0,0,0.0001,0.0001,0.0001
2026-08-01T02:05:52Z,52666368,0.9167,55,46,1090,1071456,7055,1129,0,0,0.0001,0.0001,0.0001
2026-08-01T02:06:52Z,53096448,0.7333,44,40,1090,1071456,7059,1129,0,0,0.00025,0.0001,0.0001
2026-08-01T02:07:52Z,53096448,0.85,51,46,1090,1071456,7064,1129,0,0,0.00025,0.0001,0.0
2026-08-01T02:08:52Z,53096448,0.9833,59,40,1090,1071456,7083,1129,0,0,0.0001,0.0001,0.0001
2026-08-01T02:09:52Z,53096448,1.0333,62,54,1090,1071456,7091,1129,0,0,0.0005,0.0001,0.0001
2026-08-01T02:10:52Z,53243904,1.1,66,44,1090,1071456,7113,1129,0,0,0.00025,0.00025,0.0001
2026-08-01T02:11:52Z,53936128,0.7667,46,40,1090,1071776,7119,1129,0,0,0.0001,0.0001,0.0001
2026-08-01T02:12:52Z,53915648,0.8333,50,44,1090,1071776,7125,1129,0,0,0.0001,0.0001,0.0001
2026-08-01T02:13:52Z,53882880,0.7833,47,42,1090,1071776,7130,1129,0,0,0.0001,0.0001,0.0
2026-08-01T02:14:52Z,53882880,0.9333,56,54,1090,1071776,7132,1129,0,0,0.00025,0.0001,0.0001
2026-08-01T02:15:52Z,53882880,1.1167,67,54,1092,1072640,7143,1131,0,0,0.0001,0.0001,0.005
2026-08-01T02:16:52Z,53805056,1.3333,80,56,1094,1073824,7165,1133,0,0,0.0001,0.0001,0.025
2026-08-01T02:17:52Z,52895744,1.0667,64,52,1094,1073824,7177,1133,0,0,0.0001,0.0001,0.0001
2026-08-01T02:18:52Z,52895744,1.0333,62,44,1094,1073824,7195,1133,0,0,0.0001,0.0001,0.0001
2026-08-01T02:19:52Z,52895744,1.0833,65,48,1094,1073824,7212,1133,0,0,0.0001,0.0001,0.00025
2026-08-01T02:20:52Z,52895744,1.05,63,58,1094,1073824,7217,1133,0,0,0.0001,0.0001,0.0001
2026-08-01T02:21:52Z,52895744,0.8,48,40,1094,1073824,7225,1133,0,0,0.0001,0.0001,0.0001
2026-08-01T02:22:52Z,52895744,0.8167,49,46,1094,1073824,7228,1133,0,0,0.0001,0.0001,0.0
2026-08-01T02:23:52Z,52895744,0.8833,53,44,1094,1073824,7237,1133,0,0,0.0001,0.0001,0.0001
2026-08-01T02:24:52Z,52883456,0.8333,50,44,1095,1075216,7242,1134,0,0,0.00025,0.0001,0.005
2026-08-01T02:25:52Z,52858880,1.0833,65,56,1095,1075216,7251,1134,0,0,0.0001,0.0001,0.0001
2026-08-01T02:26:52Z,52699136,1.05,63,58,1095,1075216,7256,1134,0,0,0.0001,0.0001,0.0001
2026-08-01T02:27:52Z,52699136,1.0333,62,54,1095,1075216,7264,1134,0,0,0.00025,0.0001,0.00025
2026-08-01T02:28:52Z,52080640,1.1,66,50,1095,1075216,7280,1134,0,0,0.0001,0.0001,0.0001
2026-08-01T02:29:52Z,52121600,0.8,48,46,1095,1075216,7282,1134,0,0,0.00025,0.0001,0.0
2026-08-01T02:30:52Z,52051968,1.0,60,56,1095,1075216,7286,1134,0,0,0.0005,0.0001,0.0001
2026-08-01T02:31:52Z,51957760,1.35,81,60,1095,1075216,7307,1134,0,0,0.0001,0.0001,0.0001
2026-08-01T02:32:52Z,51957760,1.1667,70,62,1095,1075216,7315,1134,0,0,0.00025,0.0001,0.0001
2026-08-01T02:33:52Z,52006912,0.3833,23,18,1095,1075216,7320,1134,0,0,0.0001,0.0001,0.0001
2026-08-01T02:34:52Z,51990528,0.4333,26,22,1095,1075216,7324,1134,0,0,0.0001,0.0001,0.0001
2026-08-01T02:35:52Z,51941376,0.2167,13,10,1095,1075216,7327,1134,0,0,0.0005,0.0001,0.0
2026-08-01T02:36:52Z,52715520,0.4333,26,18,1095,1075216,7335,1134,0,0,0.0001,0.0001,0.0001
2026-08-01T02:37:52Z,52768768,0.2833,17,12,1095,1075216,7340,1134,0,0,0.0001,0.0001,0.00025
2026-08-01T02:38:52Z,52756480,0.1667,10,8,1095,1075216,7342,1134,0,0,0.0001,0.0001,0.0001
2026-08-01T02:39:52Z,52756480,0.3333,20,12,1095,1075216,7350,1134,0,0,0.0005,0.0001,0.0001
2026-08-01T02:40:52Z,52699136,0.45,27,10,1095,1074896,7367,1134,0,0,0.0001,0.0001,0.0001
2026-08-01T02:41:52Z,52785152,0.2,12,10,1095,1074896,7369,1134,0,0,0.0001,0.0001,0.0001
2026-08-01T02:42:52Z,52838400,0.3667,22,20,1095,1074896,7371,1134,0,0,0.0001,0.0001,0.0
2026-08-01T02:43:52Z,52781056,0.1667,10,8,1095,1074896,7373,1134,0,0,0.0001,0.0001,0.0
2026-08-01T02:44:52Z,52793344,0.2667,16,12,1095,1074896,7377,1134,0,0,0.0001,0.0001,0.0
2026-08-01T02:45:52Z,52830208,0.1833,11,8,1095,1074896,7380,1134,0,0,0.0001,0.0001,0.0
2026-08-01T02:46:52Z,52973568,0.2667,16,14,1095,1074896,7382,1134,0,0,0.0001,0.0001,0.0
2026-08-01T02:47:52Z,52858880,0.3667,22,20,1095,1074896,7384,1134,0,0,0.0001,0.0001,0.0
2026-08-01T02:48:52Z,52854784,0.25,15,10,1095,1074896,7389,1134,0,0,0.0001,0.0001,0.0001
2026-08-01T02:49:52Z,52850688,0.3333,20,16,1095,1074896,7393,1134,0,0,0.00025,0.0001,0.0001
2026-08-01T02:50:52Z,52883456,0.2167,13,10,1095,1074896,7396,1134,0,0,0.0001,0.0001,0.0001
2026-08-01T02:51:52Z,52875264,0.3667,22,18,1095,1074896,7400,1134,0,0,0.00025,0.0001,0.0001
2026-08-01T02:52:52Z,52764672,0.2667,16,14,1095,1074896,7402,1134,0,0,0.0001,0.0001,0.0001
2026-08-01T02:53:52Z,52817920,0.3667,22,20,1095,1074896,7404,1134,0,0,0.0001,0.0001,0.0001
2026-08-01T02:54:52Z,52854784,0.2333,14,10,1095,1074896,7408,1134,0,0,0.0001,0.0001,0.0001
2026-08-01T02:55:52Z,52805632,0.2167,13,10,1095,1074896,7411,1134,0,0,0.0001,0.0001,0.0
2026-08-01T02:56:52Z,52858880,0.2333,14,12,1095,1074896,7413,1134,0,0,0.0001,0.0001,0.0
2026-08-01T02:57:52Z,52744192,0.2,12,10,1095,1074896,7415,1134,0,0,0.0001,0.0001,0.0
2026-08-01T02:58:52Z,52731904,0.3333,20,18,1095,1074896,7417,1134,0,0,0.0001,0.0001,0.0
2026-08-01T02:59:52Z,52785152,0.2333,14,12,1095,1074896,7419,1134,0,0,0.0001,0.0001,0.0001
2026-08-01T03:00:52Z,52826112,0.25,15,12,1095,1074896,7422,1134,0,0,0.0001,0.0001,0.0
2026-08-01T03:01:52Z,52809728,0.2333,14,12,1095,1074896,7424,1134,0,0,0.0001,0.0001,0.0001
2026-08-01T03:02:52Z,52977664,0.3667,22,18,1095,1074896,7428,1134,0,0,0.0001,0.0001,0.0001
2026-08-01T03:03:52Z,52936704,0.1667,10,8,1095,1074896,7430,1134,0,0,0.0001,0.0001,0.0001
2026-08-01T03:04:52Z,53006336,0.6,36,30,1095,1074896,7436,1134,0,0,0.0001,0.0001,0.0001
2026-08-01T03:05:52Z,53055488,0.25,15,12,1095,1074896,7439,1134,0,0,0.0001,0.0001,0.0
2026-08-01T03:06:52Z,53059584,0.2,12,10,1095,1074896,7441,1134,0,0,0.0001,0.0001,0.0
2026-08-01T03:07:52Z,53039104,0.2333,14,12,1095,1074896,7443,1134,0,0,0.0001,0.0001,0.0
2026-08-01T03:08:52Z,53080064,0.2,12,10,1095,1074896,7445,1134,0,0,0.0001,0.0001,0.0001
2026-08-01T03:09:52Z,53071872,0.3333,20,18,1095,1074896,7447,1134,0,0,0.0001,0.0001,0.0
2026-08-01T03:10:52Z,53071872,0.2167,13,8,1095,1074896,7452,1134,0,0,0.0001,0.0001,0.0001
2026-08-01T03:11:52Z,53022720,0.2667,16,12,1095,1074896,7456,1134,0,0,0.0001,0.0001,0.0001
2026-08-01T03:12:52Z,53026816,0.3,18,12,1096,1077568,7461,1135,0,0,0.0001,0.0001,0.005
2026-08-01T03:13:52Z,53067776,0.2,12,10,1096,1077568,7463,1135,0,0,0.00025,0.0001,0.0
2026-08-01T03:14:52Z,53002240,0.2,12,10,1096,1077568,7465,1135,0,0,0.0001,0.0001,0.0001
2026-08-01T03:15:52Z,52994048,0.35,21,18,1096,1077568,7468,1135,0,0,0.0001,0.0001,0.0001
2026-08-01T03:16:52Z,53022720,0.2333,14,12,1096,1077568,7470,1135,0,0,0.0005,0.0001,0.0001
2026-08-01T03:17:52Z,53022720,0.2333,14,10,1096,1077568,7474,1135,0,0,0.0001,0.0001,0.0001
2026-08-01T03:18:52Z,53010432,0.2,12,10,1096,1077568,7476,1135,0,0,0.0001,0.0001,0.0001
2026-08-01T03:19:52Z,53010432,0.4333,26,20,1096,1077568,7482,1135,0,0,0.00025,0.0001,0.0001
2026-08-01T03:20:52Z,53006336,0.35,21,18,1096,1077568,7485,1135,0,0,0.0001,0.0001,0.0001
2026-08-01T03:21:52Z,53100544,0.2,12,10,1096,1077568,7487,1135,0,0,0.0001,0.0001,0.0001
2026-08-01T03:22:52Z,52989952,0.2333,14,12,1096,1077568,7489,1135,0,0,0.0001,0.0001,0.0
2026-08-01T03:23:52Z,52981760,0.2333,14,10,1096,1077568,7493,1135,0,0,0.0001,0.0001,0.0001
2026-08-01T03:24:52Z,52928512,0.2,12,8,1096,1077568,7497,1135,0,0,0.0001,0.0001,0.0001
2026-08-01T03:25:52Z,52924416,0.2167,13,10,1096,1077568,7500,1135,0,0,0.0001,0.0001,0.0001
2026-08-01T03:26:52Z,55648256,0.4,24,22,1096,1077568,7502,1135,0,0,0.0001,0.0001,0.0
2026-08-01T03:27:52Z,55713792,0.2333,14,12,1096,1077568,7504,1135,0,0,0.00025,0.0001,0.0001
2026-08-01T03:28:52Z,55619584,0.2333,14,12,1096,1077568,7506,1135,0,0,0.00025,0.0001,0.0001
2026-08-01T03:29:52Z,55611392,0.2,12,10,1096,1077568,7508,1135,0,0,0.0001,0.0001,0.0
2026-08-01T03:30:52Z,55644160,0.1833,11,8,1096,1077568,7511,1135,0,0,0.0001,0.0001,0.0001
2026-08-01T03:31:52Z,55848960,0.4333,26,22,1096,1077568,7515,1135,0,0,0.0001,0.0001,0.0001
2026-08-01T03:32:52Z,55898112,0.3333,20,16,1096,1077568,7519,1135,0,0,0.0005,0.0001,0.0001
2026-08-01T03:33:52Z,55926784,0.2667,16,10,1096,1077888,7525,1135,0,0,0.0001,0.0001,0.0001
2026-08-01T03:34:52Z,55873536,0.3667,22,16,1096,1077888,7531,1135,0,0,0.0001,0.0001,0.0001
2026-08-01T03:35:52Z,55869440,0.25,15,10,1096,1077888,7536,1135,0,0,0.0001,0.0001,0.0001
2026-08-01T03:36:52Z,55910400,0.2333,14,12,1096,1077888,7538,1135,0,0,0.0001,0.0001,0.0
2026-08-01T03:37:52Z,55803904,0.3667,22,20,1096,1077888,7540,1135,0,0,0.0001,0.0001,0.0001
2026-08-01T03:38:52Z,55857152,0.1667,10,8,1096,1077888,7542,1135,0,0,0.0001,0.0001,0.0001
2026-08-01T03:39:52Z,55848960,0.6667,40,28,1096,1077888,7554,1135,0,0,0.0001,0.0001,0.0001
2026-08-01T03:40:52Z,55848960,0.3833,23,16,1096,1077888,7561,1135,0,0,0.0001,0.0001,0.0001
2026-08-01T03:41:52Z,55873536,0.2,12,10,1096,1077888,7563,1135,0,0,0.0001,0.0,0.0001
2026-08-01T03:42:52Z,55869440,0.4,24,22,1096,1077888,7565,1135,0,0,0.00025,0.0001,0.0
2026-08-01T03:43:52Z,55812096,0.1667,10,8,1096,1077888,7567,1135,0,0,0.0001,0.0001,0.0001
2026-08-01T03:44:52Z,55865344,0.2333,14,10,1096,1078848,7571,1135,0,0,0.0001,0.0001,0.0001
